1;19090U;88036A;16151.55;449890 -;0.00000157;00000-0;00000+0 0;9995
2;19090;16.6882;2.5022;10247;1.5396;262.833;0.95179974;82129
1;19102U;82051G;16150.91;217769 +;0.00000458;0;+11788-3 0;9999
2;19102;74.0474;116.3308;12598;272.8383;118.3109;14.52968562;81049
1;19102U;82051G;16151.87;569183;0.00000475;00000-0;12204-3 0;9998
2;19102;74.0475;114.5141;12585;270.9636;117.969;14.52969667;81521
1;19105U;75004HN;16150.93;413390 +;0.00000102;0;+35916-4 0;9998
2;19105;98.8018;202.5923;64780;174.0875;310.1098;14.54020387;49512
1;19105U;75004HN;16151.62;789296;0.00000107;00000-0;36934-4 0;9992
2;19105;98.8017;203.3215;64830;171.9836;341.5715;14.54020685;49619
1;19106U;63047T;16150.62;987425 +;0.00005255;0;+73346-3 0;9996
2;19106;30.3679;296.1645;156926;143.4622;217.6814;14.67909542;93171
1;19106U;63047T;16151.51;383419;0.00006133;00000-0;85824-3 0;9998
2;19106;30.3664;290.7867;156766;151.9018;209.016;14.67923746;93302
1;19111U;85094V;16150.44;180706 +;0.00000116;0;+53931-3 0;9994
2;19111;82.6092;48.6988;14619;179.4279;302.8349;12.68766852;7599
1;19112U;76126BZ;16150.79;901276 +;0.00000317;0;+96189-4 0;9998
2;19112;65.8269;82.334;954528;304.6275;46.8288;13.14134916;76868
1;19120U;88039B;16150.93;365339 -;0.00000092;0;-20942-4 0;9999
2;19120;71.0162;54.7025;20106;52.1861;308.108;14.19146538;51740
1;19121U;88040A;16151.34;737824;0;00000-0;00000+0 0;9995
2;19121;15.0461;20.4204;11619;18.9964;221.7666;0.98573764;78408
1;19125U;88039C;16150.86;071303 +;0.00000075;0;+10209-3 0;9994
2;19125;71.0329;37.6112;180352;175.3561;184.9272;13.78889971;10132
1;19126U;88039D;16150.94;607221 -;0.00000009;0;+30439-4 0;9994
2;19126;71.0338;96.6698;185139;179.4893;248.9777;13.77116928;8466
1;19127U;88039E;16150.89;642426 -;0.00000032;0;+98921-5 0;9992
2;19127;70.9886;223.9814;208198;20.2656;89.4805;13.7195724;3211
1;19133U;78100F;16150.6;651787 +;0.00001778;0;+11385-1 0;9998
2;19133;82.3764;171.3541;80471;70.0008;51.0511;12.50724734;75203
1;19133U;78100F;16151.8;614764;0.00002003;00000-0;12837-1 0;9990
2;19133;82.3764;170.5849;79646;67.6917;52.1861;12.50729194;75359
1;19134U;78100G;16150.78;379345 +;0.0000019;0;+91546-3 0;9991
2;19134;82.3124;39.9342;161403;349.3707;72.6686;12.65507667;82979
1;19136U;78100J;16150.58;116733 +;0.0000058;0;+14432-2 0;9992
2;19136;82.4173;184.8858;425527;240.7912;291.3055;12.90954109;34399
1;19136U;78100J;16151.58;875293;0.00000574;00000-0;14270-2 0;9999
2;19136;82.4172;184.1914;425545;238.3812;293.9991;12.90955088;34705
1;19137U;78100K;16150.95;302679 +;0.00001622;0;+99428-2 0;9996
2;19137;82.3127;130.6699;117871;96.2795;279.8032;12.52924761;73367
1;19138U;78100L;16150.42;561104 +;0.00000221;0;+17400-2 0;9993
2;19138;82.3108;134.0862;168977;16.9824;104.2319;12.29279322;56583
1;19138U;78100L;16151.4;987560;0.00000203;00000-0;15894-2 0;9995
2;19138;82.3109;133.4747;168891;14.9219;139.9782;12.2927955;57437
1;19139U;78100M;16150.92;922907;0.00000033;00000-0;42858-3 0;9998
2;19139;82.1414;314.6128;146187;37.1496;82.7654;11.70270007;98350
1;19139U;78100M;16150.92;922907 +;0.00000033;0;+42858-3 0;9998
2;19139;82.1414;314.6128;146187;37.1496;82.7654;11.70270007;97775
1;19140U;88033F;16150.76;088775 +;0.00000147;0;+16827-3 0;9997
2;19140;90.3215;254.1163;238072;102.313;28.034;13.53665907;74276
1;19140U;88033F;16151.26;509534;0.00000216;00000-0;25438-3 0;9999
2;19140;90.3215;254.1328;238006;100.8664;325.1194;13.53666656;74608
1;19141U;87020BD;16150.64;034067 -;0.00000284;0;-43676-3 0;9991
2;19141;73.9432;225.9864;24502;340.7607;138.9514;13.46237039;20916
1;19141U;87020BD;16151.21;656691 -;0.00000539;00000-0;-86163-3 0;9999
2;19141;73.9433;225.0711;24510;339.4091;51.9204;13.46234472;32427
1;19143U;78100P;16151.22;925090 -;0.00000179;00000-0;-81448-3 0;9994
2;19143;81.7054;203.8128;312685;13.5674;47.9498;12.67246266;92703
1;19144U;78100Q;16150.88;015517 +;0.00000084;0;+10552-2 0;9990
2;19144;82.6166;100.8039;49114;136.4432;279.849;11.8924376;17014
1;19150U;70025PS;16150.92;334929 +;0.0000168;0;+14837-2 0;9994
2;19150;100.3525;312.2595;37514;73.8197;78.964;13.86534103;92996
1;19150U;70025PS;16150.98;980558;0.00001682;00000-0;14852-2 0;9994
2;19150;100.3525;312.3329;37501;73.6527;50.6776;13.86534343;95449
1;19162U;88019D;16150.93;541488 -;0.00000082;0;+57832-5 0;9991
2;19162;65.0444;4.1356;27074;329.7097;128.3293;13.83871972;16211
1;19162U;88019D;16151.07;628770 -;0.00000081;00000-0;69345-5 0;9998
2;19162;65.0444;3.7714;27088;329.6809;110.1297;13.83871974;16506
1;19163U;88043A;16150.72;912356 +;0.00000064;0;+00000-0 0;9991
2;19163;64.1976;199.2588;4643;145.8956;208.1214;2.131021792;17376
1;19165U;88043C;16150.78;271821 +;0.00000065;0;+00000-0 0;9995
2;19165;64.1797;199.0569;4711;305.1648;45.7528;2.131037872;17785
1;19168U;88043F;16150.95;168895 +;0.00000068;0;+00000-0 0;9996
2;19168;64.1818;197.6393;11613;216.9542;52.3608;2.134975252;18401
1;19169U;88043G;16150.41;231044 +;0.00000093;0;-43917-4 0;9992
2;19169;65.1167;145.1656;5757972;157.6152;243.8809;4.260299764;34348
1;19169U;88043G;16150.88;179746;0.00000104;00000-0;-43480-4 0;9991
2;19169;65.1167;144.992;5757824;157.592;243.9367;4.260299634;34220
1;19170U;88043H;16151.33;298437;0.00000114;00000-0;38515-4 0;9996
2;19170;64.9177;160.3854;5762960;202.6318;115.7393;4.248275074;34108
1;19175U;78100S;16151.36;569650;0.00001591;00000-0;56555-2 0;9997
2;19175;82.4284;274.4574;217551;86.2187;328.9066;12.87316191;82992
1;19176U;78100T;16151.62;931436;0.00000106;00000-0;12298-2 0;9999
2;19176;82.0911;349.9696;152377;135.7423;295.9552;11.95328805;22345
1;19178U;78100U;16151.59;340375;0.0000024;00000-0;23760-2 0;9998
2;19178;82.1252;177.5704;24410;82.8471;44.9511;12.15147923;40511
1;19181U;88033G;16150.75;311428 +;0.00000105;0;+19447-3 0;9990
2;19181;89.9065;324.3987;252590;132.2495;359.0326;13.20992279;52556
1;19181U;88033G;16151.73;805556;0.00000073;00000-0;12735-3 0;9996
2;19181;89.9066;324.3897;252653;129.5616;2.9715;13.20992416;52943
1;19183U;74089FD;16150.94;149615;0.00000381;00000-0;97581-3 0;9997
2;19183;103.5323;302.6695;197157;99.9728;50.8403;13.21822666;95087
1;19183U;74089FD;16150.94;149615 +;0.00000381;0;+97581-3 0;9997
2;19183;103.5323;302.6695;197157;99.9728;50.8403;13.21822666;94952
1;19195U;88046A;16150.97;373529 -;0.0000001;0;+56620-4 0;9994
2;19195;73.5995;345.8388;23388;44.8989;109.0553;12.40882405;68317
1;19196U;88046B;16150.94;915365 -;0.0000002;0;-19322-4 0;9992
2;19196;73.5983;331.7074;20355;33.1774;135.7503;12.41396276;68841
1;19196U;88046B;16151.9;185730 -;0.00000023;00000-0;-45499-4 0;9991
2;19196;73.5984;330.4288;20368;31.7854;73.4369;12.41396254;69218
1;19210U;88050A;16150.8;821881 +;0.00000347;0;+22457-4 0;9991
2;19210;82.5196;44.9491;14911;124.3858;235.8781;15.04787355;99049
1;19210U;88050A;16151.2;719727;0.00000382;00000-0;24980-4 0;9993
2;19210;82.5195;44.5627;14944;123.1032;237.1631;15.04788063;20233
1;19211U;88050B;16150.69;312373 +;0.00000101;0;+95677-5 0;9993
2;19211;82.5268;201.0654;20538;303.3483;203.7806;14.82898714;88870
1;19211U;88050B;16151.21;682647;0.0000011;00000-0;10634-4 0;9995
2;19211;82.5267;200.5758;20504;301.5108;119.6458;14.82898824;10038
1;19215U;88051A;16150.28;093666 -;0.00000087;00000-0;00000+0 0;9998
2;19215;15.9827;12.6996;3852;266.4651;299.2313;0.9694706;87817
1;19219U;88051E;16151.88;180569;0.00001935;00000-0;75031-3 0;9990
2;19219;10.2701;350.8664;6829590;58.3778;350.7507;2.855005932;51365
1;19223U;88052A;16150.88;187527 +;0.00000047;0;+91253-4 0;9994
2;19223;89.9686;88.3171;28483;252.2696;167.2109;13.22630668;48929
1;19226U;78100V;16151.86;119579;0.00000254;00000-0;30494-2 0;9999
2;19226;82.5218;285.5049;33602;59.7587;64.4787;11.99679002;26231
1;19227U;78100W;16150.75;443072 +;0.00065278;0;+45249-1 0;9995
2;19227;81.9235;50.9367;557897;68.3369;297.6215;13.42339255;26147
1;19227U;78100W;16151.12;709727;0.00066264;00000-0;45819-1 0;9998
2;19227;81.9243;50.636;558252;67.4415;298.4799;13.42393363;33957
1;19227U;78100W;16151.72;332707;0.00074597;00000-0;51442-1 0;9991
2;19227;81.9235;50.1578;558165;65.9431;299.9065;13.42491777;34038
1;19228U;78100X;16150.92;882475 +;0.00002509;0;+10221-1 0;9999
2;19228;82.4786;335.8685;59138;234.7044;243.4655;12.84702119;69592
1;19229U;78100Y;16151.39;331997;0.00000441;00000-0;12482-2 0;9995
2;19229;82.3387;213.6406;122176;217.0853;237.2188;13.06876295;97855
1;19230U;78100Z;16151.87;25060;0.0000012;00000-0;14098-2 0;9990
2;19230;82.5342;288.0402;14222;52.4151;103.4389;11.98570045;27036
1;19232U;78100AB;16150.91;555766 +;0.00000026;0;+31109-3 0;9995
2;19232;82.3301;124.7448;194312;24.8536;37.8326;11.67407912;94746
1;19232U;78100AB;16151.25;824345;0.00000028;00000-0;35718-3 0;9997
2;19232;82.3302;124.5564;194298;24.2112;38.0262;11.67407909;94918
1;19234U;78100AD;16151.76;781257 -;0.0000015;00000-0;-24680-2 0;9992
2;19234;82.4277;64.8655;107109;261.6087;125.9052;11.79251313;6435
1;19235U;70102G;16151.46;691122;0.0000009;00000-0;93827-4 0;9997
2;19235;74.0198;206.2582;5888;268.0462;151.8596;13.89014373;76532
1;19238U;70025PT;16151.62;652537;0.0000055;00000-0;65308-3 0;9992
2;19238;99.8387;191.392;46000;184.4072;307.4919;13.71923146;36238
1;19245U;67053K;16150.64;809536 +;0.00000354;0;+19895-3 0;9993
2;19245;69.9591;236.1255;3391;5.0793;100.4046;14.18423555;9316
1;19245U;67053K;16151.49;161322;0.00000335;00000-0;18937-3 0;9996
2;19245;69.959;234.2504;3438;3.3818;88.2477;14.18424243;9701
1;19250U;70025PU;16151.82;364569;0.00000695;00000-0;80380-3 0;9990
2;19250;99.414;272.2593;184667;264.0936;250.1744;13.65725722;82903
1;19256U;88053A;16150.78;177816 +;0.00000029;0;+19621-4 0;9999
2;19256;74.0479;276.9289;15213;115.7129;244.5596;14.33898243;60816
1;19256U;88053A;16151.54;922627;0.00000027;00000-0;18861-4 0;9995
2;19256;74.0479;275.5258;15173;113.9214;246.3529;14.33898339;61113
1;19257U;88053B;16150.72;650505 +;0.00000082;0;+36306-4 0;9993
2;19257;74.0485;201.466;20572;190.7682;308.363;14.37313897;63396
1;19257U;88053B;16151.55;517928;0.00000092;00000-0;39709-4 0;9997
2;19257;74.0484;199.9429;20538;189.0775;276.1597;14.373141;63791
1;19261U;88053D;16150.84;934998 +;0.00000363;0;+10104-3 0;9991
2;19261;74.0564;64.8258;10574;121.0843;310.2235;14.49845339;68404
1;19275U;88056B;16150.89;978843 +;0.00000133;0;+13542-4 0;9996
2;19275;82.5143;330.1167;20863;31.2933;328.9519;14.82573789;85389
1;19275U;88056B;16150.96;728018;0.00000132;00000-0;13410-4 0;9994
2;19275;82.5143;330.0535;20857;31.081;329.1633;14.82573801;6470
1;19290U;70025PV;16150.71;243275 +;0.00000135;0;+25188-3 0;9995
2;19290;99.7447;66.6486;28491;72.817;317.412;13.56985648;40458
1;19291U;73086HD;16150.87;202814 +;0.00000131;0;+11409-2 0;9993
2;19291;101.5353;163.8652;44842;42.7325;78.1509;12.49979403;74672
1;19294U;68097EE;16151.55;341324;0.00000719;00000-0;89079-3 0;9999
2;19294;62.225;192.4492;671975;194.948;321.5817;13.01612113;26664
1;19295U;78100AE;16150.9;249613 +;0.00000327;0;+24800-2 0;9997
2;19295;81.9836;128.2297;508987;93.1101;300.0876;12.05487495;30718
1;19299U;63014EL;16151.55;95821;0.00001032;00000-0;37585+0 0;9996
2;19299;87.2217;104.2446;671765;165.0957;332.5837;8.674430079;10094
1;19302U;61015MC;16150.56;421352 +;0.00000196;0;+16820-3 0;9995
2;19302;66.8463;357.5954;50759;128.3331;232.2335;14.05150204;38462
1;19302U;61015MC;16151.56;69154;0.00000199;00000-0;17030-3 0;9991
2;19302;66.8462;355.1081;50727;127.5566;233.0145;14.0515094;38603
1;19311U;75004HP;16151.39;795351;0.00000339;00000-0;13657-3 0;9997
2;19311;97.651;129.157;148857;151.5988;209.3411;14.27212653;63398
1;19314U;77012L;16150.68;279823 +;0.00000009;0;+56186-4 0;9992
2;19314;65.3679;249.675;1865611;150.5096;221.5594;10.84246657;70990
1;19314U;77012L;16151.6;517650;0.00000006;00000-0;51749-4 0;9995
2;19314;65.3678;248.2447;1865535;150.2817;221.8666;10.84246711;99068
1;19317U;68091DH;16150.62;213526 +;0.0000005;0;+51035-4 0;9998
2;19317;62.8333;169.8494;797941;146.4681;218.9587;13.36793267;56096
1;19324U;88062A;16150.92;624787 +;0.00000046;0;+31931-4 0;9992
2;19324;82.949;324.0978;32876;301.8177;166.6448;13.76054124;98906
1;19324U;88062A;16151.87;157652;0.00000051;00000-0;37162-4 0;9997
2;19324;82.9491;323.3967;32851;299.054;169.7305;13.76054202;99300
1;19325U;88062B;16150.94;777164 -;0.00000027;0;-42378-4 0;9991
2;19325;82.949;307.6164;32824;228.5386;293.3413;13.77527378;62505
1;19330U;88063A;16150.88;846811 +;0.0000004;0;+00000-0 0;9992
2;19330;14.9898;0.2653;7188;84.972;178.656;1.00281875;83531
1;19330U;88063A;16151.01;24977;0.0000004;00000-0;00000+0 0;9998
2;19330;14.9898;0.264;7194;85.0175;222.5763;1.00281894;83412
1;19331U;88063B;16150.36;405782 -;0.00000037;0;+00000-0 0;9991
2;19331;15.4204;17.4779;10943;67.8258;195.5618;0.98164518;78308
1;19336U;88064A;16150.86;212225 +;0.00000069;0;+14591-3 0;9997
2;19336;82.5456;49.2087;17598;26.6182;40.814;13.17169164;38458
1;19336U;88064A;16151.85;014581 -;0.00000026;00000-0;-99854-4 0;9993
2;19336;82.5455;48.5094;17546;24.2295;45.7551;13.17169169;38814
1;19337U;88064B;16150.84;108676 -;0.00000132;0;-37420-3 0;9999
2;19337;82.5492;51.1427;16701;57.9923;7.3983;13.17217104;38523
1;19337U;88064B;16151.24;154731 -;0.00000123;00000-0;-35061-3 0;9996
2;19337;82.5492;50.8594;16693;57.062;106.3036;13.17217121;38819
1;19344U;88066A;16150.96;303587 -;0.00000124;0;+00000-0 0;9991
2;19344;14.8771;1.7485;2794;78.815;230.1756;1.002610731;2206
1;19355U;65027AT;16150.8;317666 +;0.00000617;0;+21068-2 0;9996
2;19355;90.2913;264.6913;33384;342.6657;172.2939;12.97073171;26781
1;19359U;78026HM;16151.45;750043;0.00000643;00000-0;21843-3 0;9996
2;19359;98.3049;136.879;23546;88.5534;62.8102;14.3966244;72979
1;19362U;68091DJ;16151.54;277214;0.0000078;00000-0;23034-3 0;9991
2;19362;62.7943;195.9549;505032;248.7182;105.9241;13.95327905;5266
1;19365U;75004HQ;16151.36;594013;0.00000263;00000-0;11090-3 0;9990
2;19365;97.6744;112.2558;144408;217.4683;141.6366;14.26858783;55620
1;19396U;63054E;16150.92;846956 +;0.00000456;0;+67783-4 0;9998
2;19396;58.4743;341.0553;28876;131.4617;228.8917;14.91160243;85269
1;19397U;88071A;16150.54;736689 +;0.00000039;0;+00000-0 0;9996
2;19397;14.9411;1.8396;11257;342.26;291.4569;0.999836601;1537
1;19400U;88071D;16150.89;566269 -;0.00000379;0;+00000-0 0;9992
2;19400;14.7384;1.3478;20144;142.3712;175.9795;1.00552611;95791
1;19419U;88074A;16150.67;078477 +;0.00000033;0;+39665-4 0;9999
2;19419;89.9803;19.6571;98353;101.2866;316.3478;13.42137366;59010
1;19419U;88074A;16151.2;458426;0.00000039;00000-0;49844-4 0;9991
2;19419;89.9802;19.656;98375;99.7979;15.4702;13.42137418;59359
1;19420U;88074B;16150.7;948704 +;0.0000004;0;+51357-4 0;9994
2;19420;89.9808;19.6533;96589;95.5288;334.7121;13.42149095;59120
1;19420U;88074B;16151.67;623553;0.00000037;00000-0;46615-4 0;9990
2;19420;89.9807;19.6513;96611;92.8359;325.7222;13.42149146;59525
1;19421U;88074C;16150.67;832699 +;0.0000004;0;+52376-4 0;9998
2;19421;89.9809;19.719;97432;120.7156;298.2356;13.41607661;58620
1;19421U;88074C;16151.57;318439;0.00000042;00000-0;55621-4 0;9997
2;19421;89.9808;19.7171;97483;118.2112;300.161;13.41607677;59004
1;19422U;70025QA;16150.6;547480 +;0.00000166;0;+26795-3 0;9994
2;19422;100.1261;16.1776;11368;143.9237;242.8504;13.64138326;45877
1;19423U;70025QB;16150.81;586833 +;0.00003283;0;+73639-3 0;9995
2;19423;99.7916;267.2985;44039;133.868;226.6164;14.56857652;88893
1;19423U;70025QB;16151.77;738158;0.0000378;00000-0;84565-3 0;9992
2;19423;99.7924;268.4275;44015;131.1578;229.3426;14.56866561;89596
1;19429U;77065FY;16150.51;268297 +;0.00002075;0;+30559-3 0;9992
2;19429;29.1092;239.3881;511855;188.6564;170.489;14.10135495;64642
1;19429U;77065FY;16151.43;276164;0.00002184;00000-0;32246-3 0;9992
2;19429;29.1095;234.2015;511853;197.0151;161.2661;14.1013991;64787
1;19440U;87020CA;16150.91;093843 +;0.00000006;0;+10766-3 0;9994
2;19440;73.7519;225.5141;163115;159.6093;320.6047;12.75625508;10458
1;19448U;88076D;16150.94;320476 +;0.00103853;60600;+21893-3 0;9991
2;19448;63.1015;10.8336;615738;262.2608;90.8192;14.80959048;69210
1;19448U;88076D;16151.14;576968;0.0011224;60611-5;23623-3 0;9993
2;19448;63.1017;10.1708;615516;262.279;90.8033;14.81012112;69222
1;19450U;78100AH;16150.76;635630 -;0.00000014;0;-28559-3 0;9993
2;19450;82.5485;305.2242;13288;59.7614;6.9391;11.98068527;18911
1;19450U;78100AH;16151.43;204953 -;0.00000022;00000-0;-39572-3 0;9994
2;19450;82.5486;304.8465;13266;58.5447;357.9882;11.98068539;19234
1;19451U;88016K;16151.15;768383;0.00000036;00000-0;44479-3 0;9998
2;19451;74.0072;37.6539;128723;261.4268;258.5076;12.26707996;52143
1;19453U;82055BL;16150.58;603341 +;0.00000628;0;+28851-3 0;9998
2;19453;65.8088;206.3539;70425;250.9377;261.0526;14.26916734;46917
1;19453U;82055BL;16151.56;692218;0.0000067;00000-0;30510-3 0;9990
2;19453;65.8086;203.7091;70419;250.5131;259.6866;14.26918452;47332
1;19455U;77065GA;16151.85;710593;0.00010996;00000-0;16483-2 0;9990
2;19455;28.7658;356.9857;247268;115.9595;246.668;14.54643067;88212
1;19467U;88080A;16150.92;321827 +;0.00000036;0;+52134-4 0;9996
2;19467;99.1146;118.9785;14850;43.8783;316.3559;14.03035756;19177
1;19467U;88080A;16151.85;28777;0.00000071;00000-0;74462-4 0;9994
2;19467;99.1148;119.9068;14805;41.4196;318.8089;14.03035987;19515
1;19468U;88080B;16150.94;326176 +;0.00000188;0;+14556-3 0;9994
2;19468;99.1259;127.1448;71688;9.3098;0.8066;14.03506321;19325
1;19468U;88080B;16151.87;981802;0.00000222;00000-0;16666-3 0;9993
2;19468;99.1261;128.0847;71637;6.7132;52.8762;14.03506785;19666
1;19473U;82055BM;16151.25;198633;0.00000323;00000-0;33751-3 0;9995
2;19473;65.8269;237.0157;38873;271.3992;120.9322;13.88318956;55925
1;19478U;81070L;16151.16;834778 -;0.00000082;00000-0;-35063-4 0;9996
2;19478;89.9637;35.0971;6111756;235.7206;343.0663;3.679279072;96787
1;19479U;68097ET;16150.15;433532 +;0.00000115;0;+72402-4 0;9995
2;19479;62.8113;358.0153;562599;305.7749;49.2211;13.79805836;84373
1;19483U;88081A;16150.37;242152 -;0.00000118;0;+00000-0 0;9990
2;19483;15.8287;354.1596;6307;112.9244;168.9147;1.00272982;97788
1;19484U;88081B;16150.95;078225 -;0.0000003;0;+00000-0 0;9996
2;19484;12.9867;32.0017;6813;223.1738;51.885;0.99783247;9834
1;19501U;88085A;16150.96;996263 -;0.00000012;0;+00000-0 0;9992
2;19501;65.0279;78.5091;7238;40.3065;144.6991;2.131020862;15561
1;19501U;88085A;16151.38;557064 -;0.00000016;00000-0;00000+0 0;9994
2;19501;65.028;78.4949;7244;40.3635;103.4819;2.131020792;15636
1;19503U;88085C;16150.64;637522 -;0.00000009;0;+00000-0 0;9995
2;19503;65.0463;78.7937;1988;247.3768;349.1159;2.131022212;15495
1;19505U;88085E;16150.58;771845 -;0.00000011;0;+00000-0 0;9990
2;19505;65.0387;77.5485;8770;226.2641;290.0737;2.133696062;15723
1;19505U;88085E;16151.56;752373 -;0.0000002;00000-0;00000+0 0;9993
2;19505;65.039;77.5149;8761;226.2303;322.723;2.133695932;15837
1;19508U;88086A;16151.01;403534;0.00000048;00000-0;00000+0 0;9998
2;19508;14.4057;25.6696;5576;233.7856;63.5545;0.992208621;813
1;19511U;65027AU;16150.79;384140 +;0.00000479;0;+16458-2 0;9992
2;19511;90.2933;265.7288;30525;356.806;127.4251;12.96535362;26113
1;19511U;65027AU;16151.31;896807;0.00000518;00000-0;17804-2 0;9999
2;19511;90.2933;265.743;30480;355.3508;58.543;12.96535912;26184
1;19515U;88074D;16150.84;857170 +;0.00000222;0;+33422-3 0;9994
2;19515;89.9466;3.7312;91161;268.5521;221.136;13.4863265;62899
1;19515U;88074D;16151.14;457553;0.00000232;00000-0;34980-3 0;9990
2;19515;89.9466;3.7296;91149;267.673;218.2833;13.48632856;63192
1;19518U;65108Z;16151.41;892668;0.00000141;00000-0;80143-3 0;9997
2;19518;26.1282;187.3962;6671759;86.218;5.3103;2.900983502;38202
1;19531U;88089A;16150.77;957725 -;0.00000029;0;+69379-5 0;9995
2;19531;98.6028;217.8028;12176;61.3823;298.8575;14.15187392;28270
1;19531U;88089A;16151.2;378771 -;0.00000028;00000-0;74356-5 0;9992
2;19531;98.6028;218.2121;12169;60.2722;299.9661;14.15187448;28581
1;19537U;88085G;16150.86;709508 +;0.000001;0;+45345-3 0;9995
2;19537;65.1095;276.8765;5568506;244.0035;49.5654;4.346540484;34874
1;19550U;88091D;16150.62;498725 -;0.00000148;0;+00000-0 0;9996
2;19550;15.301;4.5531;20196;208.0598;154.6159;1.00488591;93234
1;19554U;88092A;16150.56;301213 +;0.00000565;0;+00000-0 0;9991
2;19554;69.7434;335.5541;5496393;157.6866;282.2326;2.006204362;2511
1;19554U;88092A;16151.1;161762;0.00000565;00000-0;00000+0 0;9994
2;19554;69.7437;335.5274;5496290;157.6746;311.2283;2.006209892;2563
1;19561U;68097EU;16151.66;541832;0.00001054;00000-0;15942-3 0;9995
2;19561;62.2628;335.4938;272133;306.4008;122.4918;14.58663508;54986
1;19562U;87020CD;16150.92;304693;0.0000383;00000-0;70581-2 0;9996
2;19562;74.4185;325.8728;141081;110.3587;42.3907;13.36392432;35969
1;19562U;87020CD;16150.92;304693 +;0.0000383;0;+70581-2 0;9996
2;19562;74.4185;325.8728;141081;110.3587;42.3907;13.36392432;35981
1;19574U;88093B;16150.94;155271 +;0.00000134;0;+13552-4 0;9999
2;19574;82.5303;143.362;20309;302.4915;116.4442;14.83154193;71559
1;19574U;88093B;16151.56;387251;0.00000137;00000-0;13877-4 0;9996
2;19574;82.5304;142.7802;20282;300.3004;199.3709;14.83154379;92736
1;19577U;88074G;16150.64;052765 +;0.00000066;0;+96367-4 0;9991
2;19577;90.5379;301.2427;91802;45.2873;88.1683;13.44285285;60287
1;19577U;88074G;16151.83;135353;0.00000069;00000-0;10158-3 0;9994
2;19577;90.5381;301.3066;91700;41.9265;91.0371;13.44285436;60651
1;19580U;78100AL;16150.82;624731 +;0.00000164;0;+77108-3 0;9992
2;19580;82.6553;79.2017;307728;103.9332;288.1412;12.55865958;35794
1;19592U;65108AA;16150.32;522845 +;0.00000159;0;+15779-2 0;9996
2;19592;26.8439;55.6621;6755469;4.6219;245.3345;2.816724622;41639
1;19592U;65108AA;16151.36;746227;0.00000068;00000-0;12993-2 0;9997
2;19592;26.846;55.1883;6755306;5.4138;222.1756;2.816730532;41778
1;19593U;65027AW;16151.83;784303 -;0.00000397;00000-0;-14466-2 0;9991
2;19593;90.3074;274.5561;26788;24.7458;101.974;12.94704527;27288
1;19594U;78026HN;16150.8;015479 +;0.00000359;0;+20690-3 0;9995
2;19594;98.7709;133.0011;122695;256.1994;102.5499;14.11596989;84680
1;19594U;78026HN;16151.15;456278;0.00000341;00000-0;19763-3 0;9990
2;19594;98.7709;133.3476;122676;255.1683;103.5873;14.11597069;84723
1;19596U;88095A;16150.89;962579 -;0.00000378;0;+00000-0 0;9997
2;19596;14.883;2.3563;5077;121.179;203.8515;1.00199169;84849
1;19596U;88095A;16150.96;264679 -;0.00000378;00000-0;00000+0 0;9990
2;19596;14.883;2.3558;5069;121.055;226.7109;1.00199183;84891
1;19599U;84088H;16150.29;875211 +;0.0000037;0;+20794-3 0;9994
2;19599;28.7113;129.4292;1923971;355.5227;128.1139;10.92931442;35114
1;19608U;88096A;16150.77;478837 -;0.00000839;0;+00000-0 0;9990
2;19608;69.0446;282.4244;5749181;145.9269;2.7836;2.007476432;2207
1;19608U;88096A;16151.24;389356 -;0.00000849;00000-0;00000+0 0;9990
2;19608;69.0444;282.3985;5749082;145.9159;341.7995;2.007469842;2203
1;19611U;88096D;16151.5;278711 -;0.00000381;00000-0;00000+0 0;9996
2;19611;68.4252;216.255;5699157;128.001;298.5799;2.042762262;5908
1;19621U;88098A;16150.26;517484 +;0.00000052;0;+00000-0 0;9999
2;19621;14.7905;22.491;9884;153.1405;32.4991;0.99194037;97436
1;19640U;87020CE;16151.03;404022 -;0.00000024;00000-0;-80899-4 0;9992
2;19640;73.5452;167.0562;164390;100.7542;289.9921;12.16642617;92342
1;19643U;78121C;16150.84;721218 +;0.00000065;0;+26851-4 0;9995
2;19643;81.2387;183.4271;64194;231.9682;247.4261;14.15049671;24346
1;19643U;78121C;16151.19;93192;0.00000061;00000-0;24461-4 0;9998
2;19643;81.2387;183.0896;64203;230.9757;198.408;14.15049713;24596
1;19649U;88102A;16150.95;160135 +;0.00000138;0;+96259-4 0;9998
2;19649;70.9989;150.1775;5720;198.3193;161.7725;14.14647299;20100
1;19649U;88102A;16151.16;373157;0.00000132;00000-0;93351-4 0;9996
2;19649;70.999;149.7323;5708;198.1235;161.9685;14.14647386;20403
1;19650U;88102B;16150.91;726139 -;0.00000093;0;-22998-4 0;9999
2;19650;70.9991;100.9939;12751;39.479;320.726;14.15738718;21470
1;19656U;88102C;16150.44;750102 +;0.00000024;0;+64427-4 0;9995
2;19656;70.9793;169.5057;212563;343.3273;16.0907;13.71118519;75938
1;19657U;88102D;16150.87;489953 +;0.00000034;0;+73457-4 0;9990
2;19657;70.9807;157.7387;213183;309.7882;117.3531;13.71456784;76355
1;19657U;88102D;16151.24;412144;0.00000036;00000-0;75485-4 0;9995
2;19657;70.9807;157.0165;213193;309.2701;140.2891;13.71456845;76675
1;19658U;88102E;16150.96;289998 +;0.00000066;0;+99690-4 0;9990
