IRIDIUM;33;;;;;;;
2;34496;86.3931;126.8053;95959;316.5982;42.7685;14.34162314;
IRIDIUM;33;DEB;;;;;;
1;34497U;97051GN;16150.82462;0.00000432;00000-0;19017-3;0;9994
2;34497;86.2829;84.2897;88918;296.6875;116.3327;14.19274334;
IRIDIUM;33;DEB;;;;;;
1;34503U;97051GU;16151.72889;0.00000738;00000-0;16369-3;0;9990
2;34503;86.3179;39.2961;9598;58.2028;302.0113;14.55778818;
IRIDIUM;33;DEB;;;;;;
1;34508U;97051GZ;16152.1754;0.00000539;00000-0;22393-3;0;9991
2;34508;86.3784;109.0669;77155;234.915;124.4789;14.23133715;
IRIDIUM;33;DEB;;;;;;
1;34511U;97051HC;16151.16507;0.00002217;00000-0;62926-3;0;9996
2;34511;86.3892;88.2718;28793;35.3398;30.563;14.44820999;
IRIDIUM;33;DEB;;;;;;
1;34517U;97051HJ;16151.52449;0.000076;00000-0;12850-2;0;9998
2;34517;86.3665;63.9146;7170;111.4602;302.2439;14.69246172;
IRIDIUM;33;DEB;;;;;;
1;34518U;97051HK;16151.26265;0.00007626;00000-0;13773-2;0;9995
2;34518;86.3905;77.2741;9507;36.6929;323.4933;14.66314976;
IRIDIUM;33;DEB;;;;;;
1;34520U;97051HM;16151.24212;0.00008286;00000-0;13865-2;0;9999
2;34520;86.3672;72.0217;18478;328.3986;31.6118;14.69616999;
IRIDIUM;33;DEB;;;;;;
1;34521U;97051HN;16152.23903;0.00000876;00000-0;26309-3;0;9998
2;34521;86.3885;79.7102;7381;358.5032;126.7604;14.41657246;
IRIDIUM;33;DEB;;;;;;
1;34522U;97051HP;16152.19774;0.00006038;00000-0;14885-2;0;9990
2;34522;86.3691;93.4908;61162;131.507;329.4539;14.50891744;
IRIDIUM;33;DEB;;;;;;
1;34524U;97051HR;16152.21811;0.00002665;00000-0;72251-3;0;9995
2;34524;86.3476;72.9688;38535;60.8184;299.6865;14.4689725;
IRIDIUM;33;DEB;;;;;;
1;34525U;97051HS;16151.85771;0.00000334;00000-0;10703-3;0;9994
2;34525;86.3769;80.3757;5592;21.8349;44.8156;14.36522072;
IRIDIUM;33;DEB;;;;;;
1;34526U;97051HT;16151.2362;0.00006466;00000-0;12482-2;0;9991
2;34526;86.3448;67.8492;22073;347.4207;165.9763;14.63177776;
IRIDIUM;33;DEB;;;;;;
1;34529U;97051HW;16151.29264;0.00000136;00000-0;38551-4;0;9994
2;34529;86.3674;73.7252;10530;110.0402;250.193;14.37550219;
IRIDIUM;33;DEB;;;;;;
1;34532U;97051HZ;16151.85473;0.00007239;00000-0;16527-2;0;9995
2;34532;86.3461;84.6364;61065;80.2348;280.5748;14.54490301;
IRIDIUM;33;DEB;;;;;;
1;34535U;97051JC;16150.85627;0.00004901;00000-0;80473-3;0;9995
2;34535;86.3384;47.0539;13731;326.2369;125.9708;14.70425617;
IRIDIUM;33;DEB;;;;;;
1;34538U;97051JF;16151.48565;0.00000733;00000-0;27289-3;0;9999
2;34538;86.2829;65.8506;44578;126.9179;286.8849;14.30156119;
IRIDIUM;33;DEB;;;;;;
1;34540U;97051JH;16152.21072;0.00001216;00000-0;30371-3;0;9997
2;34540;86.3243;45.7729;30754;46.6607;73.1968;14.50492529;
IRIDIUM;33;DEB;;;;;;
1;34593U;97051JK;16151.53308;0.00024142;00000-0;25619-2;0;9995
2;34593;86.363;72.5552;13201;15.794;109.1319;14.88884324;
IRIDIUM;33;DEB;;;;;;
1;34643U;97051JU;16152.20916;0.00002821;00000-0;73453-3;0;9993
2;34643;86.3851;82.5623;36924;46.6686;313.7585;14.48868796;
IRIDIUM;33;DEB;;;;;;
1;34648U;97051JZ;16152.12361;0.00000659;00000-0;45121-3;0;9991
2;34648;86.4157;192.6283;251258;83.5213;331.4802;13.83947756;
IRIDIUM;33;DEB;;;;;;
1;34651U;97051KC;16151.94177;0.00001332;00000-0;77231-3;0;9994
2;34651;86.2931;131.6143;192981;238.4923;119.7276;13.99290736;
IRIDIUM;33;DEB;;;;;;
1;34652U;97051KD;16152.20198;0.00000662;00000-0;18073-3;0;9997
2;34652;86.3387;56.1446;40316;43.8302;82.2404;14.45367554;
IRIDIUM;33;DEB;;;;;;
1;34657U;97051KJ;16151.71826;0.00023215;00000-0;18596-2;0;9999
2;34657;86.3055;33.2102;17575;44.2067;16.6151;14.99915152;
IRIDIUM;33;DEB;;;;;;
1;34690U;97051KM;16151.08478;0.00000667;00000-0;20074-3;0;9998
2;34690;86.3878;83.0599;11975;63.3939;65.6246;14.41147371;
IRIDIUM;33;DEB;;;;;;
1;34693U;97051KQ;16152.14867;0.00001331;00000-0;32316-3;0;9990
2;34693;86.3413;52.356;28812;22.8393;108.3929;14.51926344;
IRIDIUM;33;DEB;;;;;;
1;34696U;97051KT;16151.31504;0.00001767;00000-0;87315-3;0;9994
2;34696;86.208;89.4494;154497;111.1831;41.486;14.10796711;
IRIDIUM;33;DEB;;;;;;
1;34698U;97051KV;16151.68821;0.00238288;00000-0;57393-2;0;9993
2;34698;86.3033;44.1291;11142;73.9925;286.2555;15.40292104;
IRIDIUM;33;DEB;;;;;;
1;34702U;97051KZ;16152.13006;0.00001365;00000-0;28928-3;0;9996
2;34702;86.3108;33.2513;42078;322.373;37.4536;14.5795466;
IRIDIUM;33;DEB;;;;;;
1;34705U;97051LC;16152.18181;0.00007261;00000-0;15268-2;0;9995
2;34705;86.4759;116.6073;64044;31.7408;328.7636;14.58153759;
IRIDIUM;33;DEB;;;;;;
1;34706U;97051LD;16152.13678;0.00007689;00000-0;10013-2;0;9991
2;34706;86.3197;31.3749;28574;348.1084;138.9425;14.80206599;
IRIDIUM;33;DEB;;;;;;
1;34709U;97051LG;16151.44786;0.00025956;00000-0;20837-2;0;9991
2;34709;86.3196;39.1391;13292;130.6549;229.5841;14.99875737;
IRIDIUM;33;DEB;;;;;;
1;34764U;97051LH;16151.73261;0.00007906;00000-0;12290-2;0;9990
2;34764;86.3633;62.5358;1597;180.982;179.1394;14.72945113;
IRIDIUM;33;DEB;;;;;;
1;34765U;97051LJ;16151.24906;0.00000337;00000-0;11367-3;0;9994
2;34765;86.3425;74.5531;20317;80.6313;45.3735;14.33961106;
IRIDIUM;33;DEB;;;;;;
1;34773U;97051LS;16150.85696;0.00002145;00000-0;56016-3;0;9993
2;34773;86.4131;88.9561;14951;326.8667;87.1251;14.48991498;
IRIDIUM;33;DEB;;;;;;
1;34774U;97051LT;16151.22451;0.00002555;00000-0;59443-3;0;9997
2;34774;86.4319;88.0041;9772;231.4019;267.4556;14.54541638;
IRIDIUM;33;DEB;;;;;;
1;34775U;97051LU;16151.80696;0.00001866;00000-0;57440-3;0;9991
2;34775;86.3819;87.8283;34487;52.8327;337.7057;14.40685334;
IRIDIUM;33;DEB;;;;;;
1;34825U;97051LZ;16151.77285;0.00002516;00000-0;64717-3;0;9991
2;34825;86.3742;76.6609;14492;352.661;36.9882;14.49775578;
