COSMOS;2251;;;;;;;
1;33924U;93036ED;16151.2209;0.0000031;00000-0;32256-3;0;9998
2;33924;73.9164;86.4495;413749;37.7596;66.173;13.46950583;
COSMOS;2251;DEB;;;;;;
1;33928U;93036EH;16150.86598;0.00000216;00000-0;71752-4;0;9998
2;33928;73.9272;92.6081;64011;65.0477;295.7311;14.42556993;
COSMOS;2251;DEB;;;;;;
1;33929U;93036EJ;16150.89866;0.00003225;00000-0;71188-3;0;9997
2;33929;74.0331;114.7633;7133;219.9931;220.5691;14.5773585;
COSMOS;2251;DEB;;;;;;
1;33930U;93036EK;16151.19792;0.0000145;00000-0;43599-3;0;9998
2;33930;74.0306;182.8387;31193;328.2378;100.8087;14.43264638;
COSMOS;2251;DEB;;;;;;
1;33931U;93036EL;16152.10155;0.0000257;00000-0;44770-3;0;9999
2;33931;74.0263;128.2038;239534;4.6949;355.6375;14.51528607;
COSMOS;2251;DEB;;;;;;
1;33932U;93036EM;16151.84022;0.00000226;00000-0;92334-4;0;9994
2;33932;74.0357;208.7971;40083;51.8339;308.6411;14.32334809;
COSMOS;2251;DEB;;;;;;
1;33933U;93036EN;16151.70927;0.00000225;00000-0;96499-4;0;9998
2;33933;74.0912;251.1789;76900;70.5388;290.4049;14.28635713;
COSMOS;2251;DEB;;;;;;
1;33934U;93036EP;16150.96356;0.00000632;00000-0;19155-3;0;9999
2;33934;74.0426;133.8191;19599;35.1455;325.099;14.44153795;
COSMOS;2251;DEB;;;;;;
1;33935U;93036EQ;16151.45115;0.00001575;00000-0;33574-3;0;9992
2;33935;74.0109;53.7857;43793;334.8125;25.0904;14.59251436;
COSMOS;2251;DEB;;;;;;
1;33936U;93036ER;16151.18718;0.00000555;00000-0;15961-3;0;9994
2;33936;74.0228;103.192;34428;27.5544;332.7429;14.468277;
COSMOS;2251;DEB;;;;;;
1;33938U;93036ET;16150.88707;0.00000305;00000-0;10787-3;0;9994
2;33938;74.0473;166.5962;17957;29.4796;39.0319;14.38725075;
COSMOS;2251;DEB;;;;;;
1;33939U;93036EU;16151.4925;0.00001261;00000-0;38413-3;0;9996
2;33939;74.0263;167.6257;21978;358.9536;158.1082;14.42893973;
COSMOS;2251;DEB;;;;;;
1;33940U;93036EV;16150.47539;0.0000062;00000-0;19728-3;0;9995
2;33940;74.0458;156.8852;16839;13.024;105.9518;14.41898911;
COSMOS;2251;DEB;;;;;;
1;33941U;93036EW;16151.64964;0.00013484;00000-0;83455-3;0;9997
2;33941;73.9941;218.7149;39387;144.1684;216.2162;15.09175204;
COSMOS;2251;DEB;;;;;;
1;33942U;93036EX;16150.80535;0.00000122;00000-0;52318-4;0;9994
2;33942;74.0363;184.9111;20742;38.2993;78.4944;14.34666324;
COSMOS;2251;DEB;;;;;;
1;33944U;93036EZ;16151.59247;0.00000126;00000-0;51558-4;0;9991
2;33944;74.0408;201.4151;119703;72.5608;43.0468;14.3278413;
COSMOS;2251;DEB;;;;;;
1;33945U;93036FA;16151.18404;0.00000065;00000-0;33476-4;0;9991
2;33945;74.029;194.3622;22650;40.6304;319.6531;14.32673701;
COSMOS;2251;DEB;;;;;;
1;33948U;93036FD;16151.82282;0.00000107;00000-0;48395-4;0;9995
2;33948;74.0351;194.6732;23814;37.1427;323.1366;14.32969166;
COSMOS;2251;DEB;;;;;;
1;33971U;93036FE;16152.15587;0.00000214;00000-0;83542-4;0;9994
2;33971;74.0249;175.9039;18906;36.5039;23.6416;14.35415802;
COSMOS;2251;DEB;;;;;;
1;33972U;93036FF;16152.17501;0.00000969;00000-0;43433-3;0;9998
2;33972;74.0004;340.182;153610;222.5714;254.5118;14.17781243;
COSMOS;2251;DEB;;;;;;
1;33973U;93036FG;16150.91233;0.00000124;00000-0;44721-4;0;9993
2;33973;74.0085;108.0635;46991;39.6682;19.8426;14.42930158;
COSMOS;2251;DEB;;;;;;
1;33975U;93036FJ;16151.85209;0.00000333;00000-0;21953-3;0;9992
2;33975;73.8045;55.8504;197745;60.9905;301.0882;13.96407992;
COSMOS;2251;DEB;;;;;;
1;33980U;93036FP;16151.11999;0.00000535;00000-0;15721-3;0;9995
2;33980;74.0269;111.7413;34986;26.6745;99.632;14.45813416;
COSMOS;2251;DEB;;;;;;
1;33981U;93036FQ;16152.24386;0.00001541;00000-0;19242-3;0;9997
